"Response ID","Set Number:כעת תוצג לך סדרה של אפשרויות בחירה. בכל פעם יופיעו <strong>שלוש אפשרויות שונות</strong> ועליך לבחור את <strong>האפשרות המועדפת עליך מבין השלוש:</strong><br /><br /><strong>בית משפט פסק לטובת צד התובעים בתובענה ייצוגית.<br /> כעת השופט נדרש לבחור את אופן מתן הפיצוי לציבור הנפגע.<br /> מבין האפשרויות הבאות, <u>מה הפיצוי המועדף עליך</u>?</strong><br />  ","Card Number:כעת תוצג לך סדרה של אפשרויות בחירה. בכל פעם יופיעו <strong>שלוש אפשרויות שונות</strong> ועליך לבחור את <strong>האפשרות המועדפת עליך מבין השלוש:</strong><br /><br /><strong>בית משפט פסק לטובת צד התובעים בתובענה ייצוגית.<br /> כעת השופט נדרש לבחור את אופן מתן הפיצוי לציבור הנפגע.<br /> מבין האפשרויות הבאות, <u>מה הפיצוי המועדף עליך</u>?</strong><br />  ","שיטת הפיצוי:כעת תוצג לך סדרה של אפשרויות בחירה. בכל פעם יופיעו <strong>שלוש אפשרויות שונות</strong> ועליך לבחור את <strong>האפשרות המועדפת עליך מבין השלוש:</strong><br /><br /><strong>בית משפט פסק לטובת צד התובעים בתובענה ייצוגית.<br /> כעת השופט נדרש לבחור את אופן מתן הפיצוי לציבור הנפגע.<br /> מבין האפשרויות הבאות, <u>מה הפיצוי המועדף עליך</u>?</strong><br />  ","סכום הפיצוי:כעת תוצג לך סדרה של אפשרויות בחירה. בכל פעם יופיעו <strong>שלוש אפשרויות שונות</strong> ועליך לבחור את <strong>האפשרות המועדפת עליך מבין השלוש:</strong><br /><br /><strong>בית משפט פסק לטובת צד התובעים בתובענה ייצוגית.<br /> כעת השופט נדרש לבחור את אופן מתן הפיצוי לציבור הנפגע.<br /> מבין האפשרויות הבאות, <u>מה הפיצוי המועדף עליך</u>?</strong><br />  ","אופן קבלת הפיצוי:כעת תוצג לך סדרה של אפשרויות בחירה. בכל פעם יופיעו <strong>שלוש אפשרויות שונות</strong> ועליך לבחור את <strong>האפשרות המועדפת עליך מבין השלוש:</strong><br /><br /><strong>בית משפט פסק לטובת צד התובעים בתובענה ייצוגית.<br /> כעת השופט נדרש לבחור את אופן מתן הפיצוי לציבור הנפגע.<br /> מבין האפשרויות הבאות, <u>מה הפיצוי המועדף עליך</u>?</strong><br />  ","Score:כעת תוצג לך סדרה של אפשרויות בחירה. בכל פעם יופיעו <strong>שלוש אפשרויות שונות</strong> ועליך לבחור את <strong>האפשרות המועדפת עליך מבין השלוש:</strong><br /><br /><strong>בית משפט פסק לטובת צד התובעים בתובענה ייצוגית.<br /> כעת השופט נדרש לבחור את אופן מתן הפיצוי לציבור הנפגע.<br /> מבין האפשרויות הבאות, <u>מה הפיצוי המועדף עליך</u>?</strong><br />  "
"52","2","3","pull","75","refund_next_purchase","0"
"52","3","1","push","25","coupon","0"
"52","3","2","pull","100","credit_cart","100"
"52","3","3","push","75","another_product","0"
"52","4","1","pull","25","bank_cheque","0"
"52","4","2","push","100","credit_cart","100"
"52","4","3","pull","75","coupon","0"
"52","5","1","pull","50","bank_cheque","100"
"52","5","2","pull","25","refund_next_purchase","0"
"52","5","3","pull","50","refund_next_purchase","0"
"53","1","1","push","100","bank_cheque","100"
"53","1","2","push","50","coupon","0"
"53","1","3","pull","25","another_product","0"
"53","2","1","pull","75","refund_next_purchase","0"
"53","2","2","push","100","credit_cart","100"
"53","2","3","pull","50","coupon","0"
"53","3","1","pull","75","another_product","0"
"53","3","2","pull","25","credit_cart","0"
"53","3","3","pull","100","bank_cheque","100"
"53","4","1","push","50","refund_next_purchase","0"
"53","4","2","push","75","bank_cheque","100"
"53","4","3","pull","25","refund_next_purchase","0"
"53","5","1","push","100","another_product","0"
"53","5","2","pull","75","credit_cart","0"
"53","5","3","pull","50","another_product","100"
"55","1","1","push","100","another_product","100"
"55","1","2","push","50","credit_cart","0"
"55","1","3","pull","75","refund_next_purchase","0"
"55","2","1","pull","50","bank_cheque","0"
"55","2","2","push","25","coupon","0"
"55","2","3","pull","75","bank_cheque","100"
"55","3","1","push","100","coupon","100"
"55","3","2","pull","25","another_product","0"
"55","3","3","pull","100","credit_cart","0"
"55","4","1","pull","50","credit_cart","0"
"55","4","2","pull","75","another_product","100"
"55","4","3","pull","25","coupon","0"
"55","5","1","pull","100","refund_next_purchase","0"
"55","5","2","push","50","bank_cheque","0"
"55","5","3","push","75","bank_cheque","100"
"56","1","1","pull","75","another_product","100"
"56","1","2","pull","50","credit_cart","0"
"56","1","3","push","25","bank_cheque","0"
"56","2","1","pull","100","refund_next_purchase","0"
"56","2","2","pull","25","coupon","0"
"56","2","3","push","50","refund_next_purchase","100"
"56","3","1","push","75","bank_cheque","100"
"56","3","2","pull","50","coupon","0"
"56","3","3","push","25","credit_cart","0"
"56","4","1","push","100","another_product","0"
"56","4","2","push","75","credit_cart","0"
"56","4","3","push","100","coupon","100"
"56","5","1","push","75","another_product","0"
"56","5","2","pull","25","bank_cheque","0"
"56","5","3","push","100","refund_next_purchase","100"
"57","1","1","pull","75","bank_cheque","100"
"57","1","2","pull","100","coupon","0"
"57","1","3","pull","50","credit_cart","0"
"57","2","1","push","100","refund_next_purchase","100"
"57","2","2","pull","25","credit_cart","0"
"57","2","3","push","75","another_product","0"
"57","3","1","push","25","bank_cheque","0"
"57","3","2","pull","75","refund_next_purchase","0"
"57","3","3","push","50","coupon","100"
"57","4","1","pull","100","another_product","0"
"57","4","2","push","25","coupon","0"
"57","4","3","push","50","refund_next_purchase","100"
"57","5","1","push","75","bank_cheque","100"
"57","5","2","pull","50","another_product","0"
"57","5","3","pull","25","bank_cheque","0"
"58","1","1","push","75","another_product","0"
"58","1","2","push","100","credit_cart","100"
"58","1","3","push","50","bank_cheque","0"
"58","2","1","push","100","coupon","0"
"58","2","2","pull","50","bank_cheque","100"
"58","2","3","push","25","coupon","0"
"58","3","1","pull","25","another_product","0"
"58","3","2","pull","100","credit_cart","100"
"58","3","3","push","25","refund_next_purchase","0"
"58","4","1","pull","75","another_product","0"
"58","4","2","push","50","credit_cart","100"
"58","4","3","push","100","bank_cheque","0"
"58","5","1","push","50","refund_next_purchase","0"
"58","5","2","pull","25","coupon","0"
"58","5","3","pull","75","credit_cart","100"
"59","1","1","pull","100","bank_cheque","100"
"59","1","2","pull","50","coupon","0"
"59","1","3","pull","25","another_product","0"
"59","2","1","push","75","refund_next_purchase","100"
"59","2","2","push","25","another_product","0"
"59","2","3","push","50","refund_next_purchase","0"
"59","3","1","pull","75","credit_cart","0"
"59","3","2","pull","100","credit_cart","100"
"59","3","3","push","75","coupon","0"
"59","4","1","push","100","credit_cart","100"
"59","4","2","push","50","bank_cheque","0"
"59","4","3","pull","75","coupon","0"
"59","5","1","push","100","another_product","100"
"59","5","2","pull","25","bank_cheque","0"
"59","5","3","pull","25","refund_next_purchase","0"
"60","1","1","pull","100","another_product","0"
"60","1","2","push","25","coupon","100"
"60","1","3","pull","75","credit_cart","0"
"60","2","1","pull","50","bank_cheque","0"
"60","2","2","pull","100","credit_cart","0"
"60","2","3","push","75","bank_cheque","100"
"60","3","1","pull","50","another_product","0"
"60","3","2","pull","25","refund_next_purchase","0"
"60","3","3","pull","50","coupon","100"
"60","4","1","pull","75","coupon","100"
"60","4","2","pull","100","refund_next_purchase","0"
"60","4","3","pull","25","another_product","0"
"60","5","1","push","100","bank_cheque","100"
"60","5","2","pull","50","credit_cart","0"
"60","5","3","push","25","refund_next_purchase","0"
"61","1","1","push","100","bank_cheque","100"
"61","1","2","push","50","credit_cart","0"
"61","1","3","push","75","another_product","0"
"61","2","1","pull","50","refund_next_purchase","0"
"61","2","2","pull","25","another_product","0"
"61","2","3","push","100","coupon","100"
"61","3","1","pull","25","bank_cheque","0"
"61","3","2","pull","75","refund_next_purchase","0"
"61","3","3","pull","50","credit_cart","100"
"61","4","1","push","100","refund_next_purchase","0"
"61","4","2","push","75","coupon","100"
"61","4","3","push","25","coupon","0"
"61","5","1","pull","75","another_product","0"
"61","5","2","push","100","credit_cart","100"
"61","5","3","push","25","refund_next_purchase","0"
"62","1","1","pull","100","another_product","0"
"62","1","2","pull","50","credit_cart","0"
"62","1","3","pull","75","bank_cheque","100"
"62","2","1","pull","25","coupon","0"
"62","2","2","pull","100","refund_next_purchase","0"
"62","2","3","push","75","coupon","100"
"62","3","1","pull","25","refund_next_purchase","0"
"62","3","2","push","25","bank_cheque","100"
"62","3","3","push","75","another_product","0"
"62","4","1","push","100","credit_cart","100"
"62","4","2","pull","50","coupon","0"
"62","4","3","pull","25","credit_cart","0"
"62","5","1","push","50","another_product","0"
"62","5","2","push","75","bank_cheque","100"
"62","5","3","push","100","refund_next_purchase","0"
"63","1","1","push","75","bank_cheque","0"
"63","1","2","push","100","coupon","100"
"63","1","3","pull","50","another_product","0"
"63","2","1","push","100","credit_cart","100"
"63","2","2","pull","25","another_product","0"
"63","2","3","push","50","credit_cart","0"
"63","3","1","push","25","refund_next_purchase","0"
"63","3","2","pull","75","refund_next_purchase","100"
"63","3","3","pull","25","bank_cheque","0"
"63","4","1","push","50","refund_next_purchase","0"
"63","4","2","pull","75","coupon","100"
"63","4","3","pull","50","credit_cart","0"
"63","5","1","pull","75","bank_cheque","0"
"63","5","2","push","25","another_product","0"
"63","5","3","push","100","bank_cheque","100"
"64","1","1","pull","100","bank_cheque","100"
"64","1","2","push","25","coupon","0"
"64","1","3","pull","75","another_product","0"
"64","2","1","pull","50","credit_cart","0"
"64","2","2","push","25","credit_cart","0"
"64","2","3","push","50","refund_next_purchase","100"
"64","3","1","push","100","refund_next_purchase","0"
"64","3","2","push","50","another_product","0"
"64","3","3","pull","75","coupon","100"
"64","4","1","push","100","bank_cheque","100"
"64","4","2","pull","75","refund_next_purchase","0"
"64","4","3","push","25","bank_cheque","0"
"64","5","1","pull","25","another_product","0"
"64","5","2","pull","75","credit_cart","0"
"64","5","3","pull","50","coupon","100"
"65","1","1","pull","100","another_product","0"
"65","1","2","pull","25","coupon","0"
"65","1","3","push","75","credit_cart","100"
"65","2","1","pull","50","refund_next_purchase","0"
"65","2","2","pull","100","bank_cheque","100"
"65","2","3","push","75","refund_next_purchase","0"
"65","3","1","pull","25","credit_cart","0"
"65","3","2","push","50","bank_cheque","100"
"65","3","3","push","75","coupon","0"
"65","4","1","push","100","coupon","100"
"65","4","2","push","50","another_product","0"
"65","4","3","push","25","bank_cheque","0"
"65","5","1","pull","75","refund_next_purchase","0"
"65","5","2","push","25","another_product","100"
"65","5","3","push","100","refund_next_purchase","0"
"66","1","1","pull","100","bank_cheque","100"
"66","1","2","push","25","coupon","0"
"66","1","3","push","75","another_product","0"
"66","2","1","pull","25","refund_next_purchase","0"
"66","2","2","pull","50","credit_cart","0"
"66","2","3","pull","100","coupon","100"
"66","3","1","push","50","credit_cart","0"
"66","3","2","pull","75","refund_next_purchase","100"
"66","3","3","pull","25","another_product","0"
"66","4","1","pull","100","refund_next_purchase","100"
"66","4","2","push","50","bank_cheque","0"
"66","4","3","push","75","coupon","0"
"66","5","1","push","25","credit_cart","0"
"66","5","2","push","75","bank_cheque","100"
"66","5","3","push","50","another_product","0"
"67","1","1","pull","100","another_product","0"
"67","1","2","push","50","coupon","0"
"67","1","3","pull","25","credit_cart","100"
"67","2","1","push","50","bank_cheque","0"
"67","2","2","push","25","refund_next_purchase","0"
"67","2","3","pull","100","bank_cheque","100"
"67","3","1","push","25","credit_cart","100"
"67","3","2","push","100","refund_next_purchase","0"
"67","3","3","push","50","another_product","0"
"67","4","1","push","100","coupon","100"
"67","4","2","push","75","another_product","0"
"67","4","3","pull","75","coupon","0"
"67","5","1","pull","50","bank_cheque","0"
"67","5","2","pull","25","refund_next_purchase","0"
"67","5","3","pull","75","credit_cart","100"
"68","1","1","pull","100","bank_cheque","0"
"68","1","2","pull","25","coupon","0"
"68","1","3","push","50","credit_cart","100"
"68","2","1","push","75","another_product","0"
"68","2","2","push","50","refund_next_purchase","100"
"68","2","3","push","25","another_product","0"
"68","3","1","pull","100","refund_next_purchase","0"
"68","3","2","pull","75","coupon","0"
"68","3","3","pull","50","bank_cheque","100"
"68","4","1","pull","25","credit_cart","0"
"68","4","2","pull","75","refund_next_purchase","0"
"68","4","3","push","100","coupon","100"
"68","5","1","pull","50","credit_cart","0"
"68","5","2","pull","75","another_product","0"
"68","5","3","push","100","refund_next_purchase","100"
"69","1","1","pull","100","another_product","0"
"69","1","2","pull","50","coupon","100"
"69","1","3","pull","25","bank_cheque","0"
"69","2","1","push","50","credit_cart","100"
"69","2","2","pull","75","bank_cheque","0"
"69","2","3","push","100","refund_next_purchase","0"
"69","3","1","push","25","another_product","0"
"69","3","2","pull","100","coupon","0"
"69","3","3","pull","75","credit_cart","100"
"69","4","1","push","25","refund_next_purchase","100"
"69","4","2","pull","75","another_product","0"
"69","4","3","pull","50","refund_next_purchase","0"
"69","5","1","push","75","credit_cart","100"
"69","5","2","push","50","coupon","0"
"69","5","3","pull","100","credit_cart","0"
"70","1","1","pull","75","another_product","0"
"70","1","2","pull","100","coupon","0"
"70","1","3","push","50","credit_cart","100"
"70","2","1","push","100","refund_next_purchase","100"
"70","2","2","pull","25","bank_cheque","0"
"70","2","3","pull","75","refund_next_purchase","0"
"70","3","1","pull","25","credit_cart","0"
"70","3","2","push","50","coupon","0"
"70","3","3","push","100","bank_cheque","100"
"70","4","1","pull","25","another_product","0"
"70","4","2","pull","75","bank_cheque","100"
"70","4","3","push","50","another_product","0"
"70","5","1","push","75","credit_cart","100"
"70","5","2","pull","50","refund_next_purchase","0"
"70","5","3","push","25","coupon","0"
"71","1","1","push","75","bank_cheque","0"
"71","1","2","push","100","credit_cart","100"
"71","1","3","push","50","refund_next_purchase","0"
"71","2","1","pull","25","another_product","0"
"71","2","2","pull","50","refund_next_purchase","0"
"71","2","3","push","100","another_product","100"
"71","3","1","push","25","bank_cheque","0"
"71","3","2","pull","75","credit_cart","0"
"71","3","3","pull","100","coupon","100"
"71","4","1","pull","25","coupon","0"
"71","4","2","push","50","coupon","100"
"71","4","3","push","75","refund_next_purchase","0"
"71","5","1","pull","50","bank_cheque","0"
"71","5","2","push","25","credit_cart","0"
"71","5","3","pull","75","coupon","100"
"72","1","1","push","75","bank_cheque","100"
"72","1","2","pull","100","coupon","0"
"72","1","3","push","50","credit_cart","0"
"72","2","1","pull","100","another_product","0"
"72","2","2","pull","25","refund_next_purchase","0"
"72","2","3","push","50","coupon","100"
"72","3","1","push","25","credit_cart","0"
"72","3","2","pull","50","refund_next_purchase","100"
"72","3","3","push","25","another_product","0"
"72","4","1","pull","100","bank_cheque","0"
"72","4","2","push","75","coupon","100"
"72","4","3","pull","75","another_product","0"
"72","5","1","push","25","bank_cheque","0"
"72","5","2","push","100","credit_cart","100"
"72","5","3","pull","75","refund_next_purchase","0"
"74","1","1","pull","100","another_product","0"
"74","1","2","push","25","credit_cart","100"
"74","1","3","pull","75","bank_cheque","0"
"74","2","1","push","25","coupon","0"
"74","2","2","push","100","refund_next_purchase","0"
"74","2","3","push","50","coupon","100"
"74","3","1","push","50","refund_next_purchase","0"
"74","3","2","pull","75","another_product","0"
"74","3","3","pull","100","bank_cheque","100"
"74","4","1","pull","25","another_product","0"
"74","4","2","pull","75","credit_cart","100"
"74","4","3","pull","50","credit_cart","0"
"74","5","1","push","75","coupon","100"
"74","5","2","pull","50","bank_cheque","0"
"74","5","3","pull","100","refund_next_purchase","0"
"75","1","1","push","100","another_product","0"
"75","1","2","pull","50","coupon","0"
"75","1","3","push","25","credit_cart","100"
"75","2","1","push","50","refund_next_purchase","0"
"75","2","2","pull","75","refund_next_purchase","0"
"75","2","3","push","100","credit_cart","100"
"75","3","1","pull","75","bank_cheque","0"
"75","3","2","push","25","another_product","0"
"75","3","3","push","75","coupon","100"
"75","4","1","pull","25","bank_cheque","0"
"75","4","2","pull","100","refund_next_purchase","0"
"75","4","3","push","50","bank_cheque","100"
"75","5","1","push","100","coupon","0"
"75","5","2","pull","25","another_product","0"
"75","5","3","push","50","credit_cart","100"
"76","1","1","pull","75","bank_cheque","0"
"76","1","2","push","50","coupon","0"
"76","1","3","push","100","credit_cart","100"
"76","2","1","pull","25","refund_next_purchase","0"
"76","2","2","pull","75","credit_cart","0"
"76","2","3","pull","25","another_product","100"
"76","3","1","push","100","bank_cheque","0"
"76","3","2","pull","50","coupon","0"
"76","3","3","push","100","another_product","100"
"76","4","1","push","50","refund_next_purchase","0"
"76","4","2","pull","75","another_product","0"
"76","4","3","pull","75","refund_next_purchase","100"
"76","5","1","push","25","coupon","0"
"76","5","2","pull","50","bank_cheque","0"
"76","5","3","push","100","coupon","100"
"77","1","1","pull","100","bank_cheque","0"
"77","1","2","pull","50","coupon","100"
"77","1","3","push","25","another_product","0"
"77","2","1","push","75","credit_cart","100"
"77","2","2","pull","25","another_product","0"
"77","2","3","pull","50","credit_cart","0"
"77","3","1","push","75","refund_next_purchase","0"
"77","3","2","pull","100","coupon","100"
"77","3","3","pull","25","bank_cheque","0"
"77","4","1","push","50","coupon","0"
"77","4","2","push","75","bank_cheque","0"
"77","4","3","push","100","credit_cart","100"
"77","5","1","pull","25","refund_next_purchase","0"
"77","5","2","push","50","another_product","0"
"77","5","3","push","100","coupon","100"
"78","1","1","pull","75","another_product","0"
"78","1","2","push","100","coupon","0"
"78","1","3","push","50","credit_cart","100"
"78","2","1","push","25","bank_cheque","0"
"78","2","2","push","50","refund_next_purchase","0"
"78","2","3","push","75","credit_cart","100"
"78","3","1","pull","25","bank_cheque","100"
"78","3","2","pull","75","refund_next_purchase","0"
"78","3","3","pull","25","another_product","0"
"78","4","1","push","100","refund_next_purchase","0"
"78","4","2","pull","100","another_product","0"
