"Response ID","Time Started","Date Submitted","Status","age","q1_hear_term_class_action","q2_what_is_a_class_action","אחר, פרט::q2_what_is_a_class_action","q4_class_action_past","כן, אנא פרט/י איזו תביעה הכי זכורה לך::q4_class_action_past","q5_class_action_defend_public","q6_receive_benefit","q7_receive_amount","q8_receive_how","q9_support_increased_fee","q10_why_support_increased_fee","q11_not_support_not_opposed_why","q12_opposed_why","q13_considering_filing","תקשורת:q14_filing_field","צרכנות:q14_filing_field","בנקאות:q14_filing_field","ביטוח:q14_filing_field","ניירות ערך:q14_filing_field","דיני עבודה:q14_filing_field","זיהום ופגיעה בסביבה:q14_filing_field","ספאם:q14_filing_field","אפליה על רקע גזע ודת:q14_filing_field","נגישות:q14_filing_field","תביעה נגד רשויות:q14_filing_field","אחר, פרט::q14_filing_field","אחר, פרט::q14_filing_field","q15_fee_prevent_filing","q16_quantify_compensation","אחר, פרט::q16_quantify_compensation","gender","edu","family_status","employment","income","rel","אחר, פרט::rel","rel_deg","אחר, פרט::rel_deg","city"
"98","2019-01-17 02:35:10","17/01/2019 9:40:52 am","Complete","18","0","","","0","","5","-99","","","-99","","","","0","","","","","","","","","","","","","","1","99","","female","2","single","hired","2","Christian","","","","אריאל"
"99","2019-01-17 02:35:27","17/01/2019 10:10:16 am","Complete","20","1","state_neglect","","0","","4","0","","","3","","לא אכפת לי","","0","","","","","","","","","","","","","","1","4","","male","2","single","student","2","Jew","","Religious","","צפת"
"100","2019-01-17 02:35:23","17/01/2019 9:44:54 am","Partial","30","1","public_suit_individual_loss","","0","","5","0","","","3","","זהו חוק מבורך אך הסכום נראה גבוה מעט לדעתי","","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"101","2019-01-17 02:35:48","17/01/2019 9:35:54 am","Partial","56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"102","2019-01-17 02:35:51","17/01/2019 9:40:30 am","Complete","35","1","public_suit_individual_loss","","1","חברת סלקום","5","1","3","cheque","3","","מאחר ואני לא יזמתי תביעה ייצוגית מעולם, הסכומים פחות אומרים לי משהו ","","0","","","","","","","","","","","","","","-99","2","","female","4","single","hired","2","Jew","","Secular","","קריית מוצקין"
"103","2019-01-17 02:36:49","17/01/2019 9:41:23 am","Complete","36","1","public_suit_individual_loss","","0","","2","0","","","1","","","...","0","","","","","","","","","","","","","","1","4","","male","3","married","hired","3","Jew","","Secular","","כפר סבא"
"104","2019-01-17 02:37:05","17/01/2019 9:42:36 am","Complete","43","1","public_suit_individual_loss","","1","אתר \""וואלה! שופס, פלאפון","4","1","100","benefit_discount","2","","","קפיצה גדולה מידיי מאפס ל- 8000. אפשר לגבות תשלום סמלי ונמוך יותר.","0","","","","","","","","","","","","","","1","4","","female","5","divorced_separated","hired","3","Jew","","Religious","","ירושלים"
"105","2019-01-17 02:39:26","17/01/2019 9:43:39 am","Complete","37","0","","","0","","3","0","","","3","","אין","","0","","","","","","","","","","","","","","-99","99","","female","4","single","self_employed","3","Jew","","Secular","","רעננה"
"106","2019-01-17 02:39:38","17/01/2019 9:42:50 am","Complete","44","1","public_suit_individual_loss","","0","","5","0","","","4","כי זה חשוב שלא כל אחד יתבע מתי שבא לו","","","1","","","","","","","","","","","","other","עיכוב טיסה","0","5","","female","3","single","hired","1","Jew","","Traditional","","אשדוד"
"107","2019-01-17 02:40:22","17/01/2019 9:44:02 am","Complete","47","1","public_suit_individual_loss","","1","תנובה","5","1","13","cash","5","שלא כל אחד יבוא עם תביעה יצוגית סתם","","","0","","","","","","","","","","","","","","1","3","","male","3","single","hired","2","Jew","","Secular","","פתח תקווה"
"108","2019-01-17 02:40:22","17/01/2019 9:41:23 am","Partial","21","1","public_suit_individual_loss","","0","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"109","2019-01-17 02:40:13","17/01/2019 9:44:12 am","Complete","39","1","public_suit_individual_loss","","1","וואלה שופס","3","0","","","1","","","משום שלא כל אחד וא בעל יכולת לשלם את הסכומים האלו ולכן יהיו הרבה שפשוט יוותרו  כי מעבר לכסף נדרש גם זמן והמון השקעה בשביל להלחם ולתבוע- זה לא מתאים לכל אחד","0","","","","","","","","","","","","","","1","99","","male","4","married","hired","4","Jew","","Secular","","נתניה"
"110","2019-01-17 02:40:36","17/01/2019 9:46:37 am","Complete","32","1","advance_public_rights","","1","על בנק דיסקונט","4","1","5","cash","3","","לא נראה לי כל כך","","0","","","","","","","","","","","","","","0","3","","male","2","married","hired","3","Jew","","Religious","","בת ים"
"111","2019-01-17 02:40:57","17/01/2019 9:47:20 am","Complete","38","1","lawyer_get_rich","","1","שופרסל עכשיו משלמת 4 שקלים לכל לקוח שרוכש מעל 25 שקלים בגלל שהם מפרסמים מבצעים ובפועל לא נותנים אותם ברכישה","2","1","4","cash","3","","לפעמים עוולות אמיתיות לא יעלו לבתי המשפט בגלל גובה הסכום להגשת התביעה. אבל מצד שני עוולות מטופשות לא יגיעו לבית משפט כך שזה גם טוב","","0","","","","","","","","","","","","","","-99","5","","female","2","married","self_employed","3","Jew","","Traditional","","כפר החורש"
"112","2019-01-17 02:40:58","17/01/2019 9:45:24 am","Complete","20","1","dont_know","","0","","4","0","","","1","","","ימנע מאנשים להגיש תביעות לפי מעמד כלכלי וסיכון להפסיד בתביעה","0","","","","","","","","","","","","","","-99","99","","male","3","single","student","4","Jew","","Traditional","","פתח תקווה"
"113","2019-01-17 02:40:59","17/01/2019 9:41:06 am","Partial","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"114","2019-01-17 02:41:04","17/01/2019 10:11:02 am","Complete","47","1","public_suit_individual_loss","","1","אורנג כביש 6","5","1","25","cheque","5","כדי לשמור על זכויות הציבור","","","0","","","","","","","","","","","","","","-99","3","","female","4","married","hired","3","Jew","","Secular","","שערי תקווה"
"115","2019-01-17 02:41:16","17/01/2019 9:44:44 am","Complete","62","1","public_suit_individual_loss","","0","","4","0","","","3","","לא משפיע על התביעה","","0","","","","","","","","","","","","","","-99","5","","male","5","married","pension","2","Jew","","Secular","","חולון"
"116","2019-01-17 02:41:26","17/01/2019 9:45:16 am","Complete","30","1","public_suit_individual_loss","","0","","3","1","50","benefit_discount","3","","יש לבצע תהליך מדורג של איזון בין הדורמים","","0","","","","","","","","","","","","","","1","4","","male","3","single","hired","4","Jew","","Secular","","באר יעקב"
"117","2019-01-17 02:41:33","17/01/2019 9:42:13 am","Partial","30","0","","","0","","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"118","2019-01-17 02:41:44","17/01/2019 9:46:09 am","Complete","23","1","state_neglect","","0","","5","1","7","cash","4","עוזר לציבור ומעודד אותו","","","0","","","","","","","","","","","","","","1","3","","female","2","married","hired","1","Jew","","Secular","","נהריה"
"119","2019-01-17 02:41:45","17/01/2019 9:54:35 am","Complete","46","1","public_suit_individual_loss","","1","תביעה נגד שופרסל על חיוב על מוצרים במחיר מלא במקום מחיר מבצע","3","1","4","cash","2","","","כי הסכום הגבוה ירתיע אנשים מהגשת תביעה, גם במקרים מוצדקים, מחשש שזה לא ישתלם","0","","","","","","","","","","","","","","1","5","","male","4","married","unemployed","2","Jew","","Secular","","כפר סבא"
"120","2019-01-17 02:41:48","17/01/2019 9:45:51 am","Complete","21","1","advance_public_rights","","0","","5","0","","","1","","","לא מאפשר לציבור קטן יחסית לקבל אתהצדק שמגיע לו. בעיקר כשהוא יודע צראש שהפצויים לא גדולים. עלות העוד הוא גם גבוהה ","0","","","","","","","","","","","","","","-99","5","","female","2","single","student","3","Jew","","Secular","","מודיעין"
"121","2019-01-17 02:41:56","17/01/2019 9:46:34 am","Complete","51","1","public_suit_individual_loss","","1","מיקי שטראוס","5","1","5","cash","1","","","נועד למנוע מהציבור להגיש תביעות כנגד חברות חזקות ובעלות הון רב","0","","","","","","","","","","","","","","1","5","","male","3","married","hired","3","Jew","","Religious","","פתח תקווה"
"122","2019-01-17 02:41:54","17/01/2019 9:48:02 am","Complete","21","1","advance_public_rights","","1","נגד חברת התעופה ריינאייר","3","0","","","2","","","לכל אדם פרטי צריכה להיות הזכות לתקן עוולות שנגרמו ע""י תאגידים וחברות ולא להוציא עליהם אלפי שקלים. כמו כן, יש אנשיפ אשר לא יכולים להוציא סכומים אלו","0","","","","","","","","","","","","","","1","5","","female","2","single","hired","2","Jew","","Secular","","חיפה"
"123","2019-01-17 02:42:02","17/01/2019 9:42:20 am","Partial","40","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"124","2019-01-17 02:42:06","17/01/2019 10:02:09 am","Complete","65","1","public_suit_individual_loss","","1","בקשר לעמלות בנק כלשהו","3","0","","","4","כיוון שיש לצמצם בעומס בתי משפט והתביעות ממילא על סכומים גדולים על פגיעה בציבור רחב .לכן לא מדובר בתביעות על כל שטות","","","0","","","","","","","","","","","","","","0","6","לא מדובר בפיצוי כספי אלה בטיפול במיטרד","female","4","married","pension","2","Jew","","Secular","","ראשון לציון"
"125","2019-01-17 02:42:07","17/01/2019 9:42:25 am","Partial","58","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"126","2019-01-17 02:42:06","17/01/2019 9:42:41 am","Partial","24","1","state_neglect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"127","2019-01-17 02:42:15","17/01/2019 9:46:49 am","Complete","21","1","state_neglect","","0","","4","0","","","2","","","החוק פוגע בדמוקרטיה בכך שאחר כך הציבור שנפגע לא יוכל לתבוע את המדינה כי זה יעלה הרבה כסף ולא כל אחד יוכל לעשות כן","0","","","","","","","","","","","","","","0","4","","female","2","single","hired","5","Jew","","Secular","","גבת"
"128","2019-01-17 02:42:17","17/01/2019 9:47:57 am","Complete","38","1","state_neglect","","1","חברות סלולר חברות כבלים","5","1","20","coupon","1","","","מערים קשיים על ההגשה","0","","","","","","","","","","","","","","0","5","","female","5","divorced_separated","hired","2","Jew","","Secular","","חיפה"
"129","2019-01-17 02:42:22","17/01/2019 9:48:46 am","Complete","24","0","","","0","","4","0","","","3","","","","0","","","","","","","","","","","","","","1","5","","female","4","married","student","2","Christian","","","","רמלה"
"130","2019-01-17 02:42:13","17/01/2019 9:49:58 am","Complete","23","1","public_suit_individual_loss","","1","אבא שלי תבע את חברת הפלאפון שלו ביחד עם עוד לקוחות וזכה.","4","0","","","2","","","זה יקר מדי. זה מאבד את כל האפקט של התביעה. כבר לא שווה בכלל לתבוע","0","","","","","","","","","","","","","","1","2","","female","3","married","self_employed","1","Jew","","Religious","","ירושלים"
"131","2019-01-17 02:42:26","17/01/2019 9:45:43 am","Complete","21","1","advance_public_rights","","1","פלאפון","4","-99","","","2","","","פוגע בצרכן הפשוט","0","","","","","","","","","","","","","","-99","2","","female","3","married","student","1","Jew","","Religious","","אלקנה"
"132","2019-01-17 02:42:32","17/01/2019 10:08:10 am","Complete","24","1","public_suit_individual_loss","","0","","3","1","4","cash","1","","","כיוון שבית המשפט צריך להשקיע ברווחת הכלל. גם כשהוא פותר דברים נקודתיים זה בשביל לתת רווחה בסוף לכולם. בנוסף צריך לדרבן שמירה על זכויות הציבור ולא לעכב   ","0","","","","","","","","","","","","","","-99","5","","male","2","married","student","1","Jew","","Religious","","ירוחם"
"133","2019-01-17 02:42:29","17/01/2019 9:49:07 am","Complete","26","1","state_neglect","","1","נגד שופרסל ונגד תנובה ","4","1","13.98 שח","cash","1","","","שרת המשםטים איילת שקד לא רואה לנגד עינה את טובת הציבור. מול חברות ענק בעלט לובטסטים בכנסת אין לאזרח איך להתגונן , שכווץ מוחלשות גם ככה בעלות קושי להתארגן כנגד אבל אז תוספת כספית עלולה להעצים את הגזרה ","0","","","","","","","","","","","","","","-99","4","","female","4","single","student","2","Jew","","Secular","","תל אביב"
